SMILES,fingerprint
OC/C=C/c1ccc(c(c1)OC)O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023206800006008002204200000208002020000888000688880D362286311A80702324C0110BB80780C0100E20000100000040004000020000008000000000000000
CC[C@@H](C)O,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000814A080020200000002000000000000000000000000000000000000000010000000000040000000000000000000000000000000000000000000000000000000000000000000
CCCCCC1OCC(C)O1,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000814B080030208000004000000000000000000000000000000000000001100020000002200000400000600018040000000000000000000000000000000000000000000000000
C1CCC(C1)C1CCC(C2CCCC2)C1O,00000371E0702000000000000000000000000000000183060000000000000000000000000000001A00000800000D14A0800200000000020000000000000000000000000000000000000000100200000000400004000000000180C0E00E80000000000000000000000000000001000004000000
C/C=C/1\CC2CC1C3C2OC(=O)CC3,00000371E0703000000000000000000000000000000183000000344000000000000048000000001A00000000000D14A08002020800000400880220D2080000000020000000080100000800001200010002000004800008000388CCF0CE8000000000000000000006000030000180000C000000
C1[C@H]([C@@H]([C@H]([C@@H](O)O1)O)O)O,00000371C0603800000000000000000000000000000000000000240000000000000000000000001A00000800000814B08003000800000600000000000000000000000000000000000000111002000000024000050000070000C020000000000000000000000000000000000000000000000000
CC(=CCC/C(=C/COC(=O)C(C)C)/C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000002000000008010000080004020021000210000080000820020000000000000000000000000000000000000000000000000000
COc1cc(cc(c2cc(cc(c2O)OC)C=O)c1O)C=O,00000371C0783800000000000000000000000000000000000000306000000000000000014000001A00000800000C04A098023206800006008802285280000208002420000088010688C80D263286351A80712324C0110BB987CAECFCCEA0000300000840004000060000108000000000000000
CC(=CCCC(C)CCOC(=O)C=C(C)C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000002000000008000000480004020021000210000480000821038040000E00000000000000000000000000000000000000000000
CC(=CCC[C@H](C)[C@@H]1C=CC(=CC1)C)C,00000371E0700000000000000000000000000000000000000000200000000000000000000000001800000000000D008000000200000000008002204200000000002000000808000000080800020001000000000080000880030080000E80000000000000000000000000000000000000000000
O=CC=Cc1ccccc1,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023000800000008802285280000200002000000888000000C80820228011108020002080000889870080000E00000000000000000000000000000000000000000000
Sc1ccccc1,00000371806000004000000000000000000000000000000000003000000000000000000100000018040000000008008050003001800000048000204200000200002000000888180000880820228011108020002080000888070000000000000000000000000000000000000000000000000000
CCCCCCCCOC(=O)C=CC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D2080000000000000008080000004000040200210002100004000000218180C0A00000000000000000000000000000000000000000000000
COC1=CC(C(C(C1)(C)C)C(=O)C)(C)C,00000371E0703000000000000000000000000000000000000000200000000000000000000000001A00000000000F048080020200000004008800A05200000008002020000008010000080000120001000000000480000800038844100F80000000000000000000000000000000000000000000
O=Cc1cccc(c1)O,0000037180603000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023006800002008802285280000200002420000888010608C808263282151280710024C0110899878AC8108E00000100000000000000020000000000000000000000
CC(C)CCOC(=O)CC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000010000000000100000000200000400000000000000000800000000000000000000000000000000000000000000
O=CC1CC(C)C=C(C1)C,00000371C0702000000000000000000000000000000000000000200000000000000000000000001A00000000000D00A080020200000000008802285280000000002000000008010000080000120001000000000080000800030880400E00000000000000000000000000000000000000000000
CC(C)[C@H]1CCC(=C)[C@H]2CCC(=C[C@H]12)C,00000371E0700000000000000000000000000000000000000000304000000000000000800000001800000000000D008000000200000000008002204200000000002000000008000000080000020001000000000080000800030080C00E80000000000000000000040000200000000000000000
C1CC(CO)OC1,00000371C0603000000000000000000000000000000120000000000000000000000000000000001A00000800000814A080020000000006000000000000000000000000000000000000000110020000000240000400000300008020000000000000000000000000000000000000000000000000
CCCCCN,00000371C0620000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040200004000000000000000000000000000000000800000000000020080000000000010000000001000000000000000000000000000000000000000000000000000
CC(=CCCC(C)CCOC(=O)[C@@H](C)O)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000D14A08002020800000600880220D208020000002000000008014000080110020001000200000480000B00038040000E00000000000000000000000000000000000000000000
Cc1cnc2ccccc2n1,00000371C07300000000000000000000000000000000000000003C4000000000000000B1F000001C00000000000808C116043EC0B2081000A0013467440082802431122008D8203874980860E2C09191942008608000C8C8071000000000000000000000200000000000000040000000000000
O=C1C[C@]23C[C@@H]([C@@H]1C)C([C@@H]3CC[C@H]2C)(C)C,00000371E0702000000000000000000000000000000183000000300000000600180000C00000001A00000000000F048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888C08F80000000000000008000040000200001000008000000
CC(CCOC(=O)/C=C(/CCC=C(C)C)\C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000002000000008000000480004020021000210000480000821020000000800000000000000000000000000000000000000000000
CCCCCCCCCOC(=O)c1ccccc1,00000371E0783000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A09802320880000400880220D208000200002400000888010008C808263280351882310024C00108A98788C8A08E00000000000000000000000000000000000000000000
C=C[C@]1(C)CC[C@H](C[C@H]1C(=C)C)C(O)(C)C,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000800000F4480800002000000020080022042000000000020000008000000000800000200010000400004800000000180C0F00F80000000000000008000040000200000000000000000
CCOC(=O)CCCSC(=O)C,00000371C0703000400000000000000000000000000000000000000000000000000000000000001A04000000000800A4C0028208000004080800009008000000000000100000010000000000102000000200000400002000000000000000000000000000000000000000000000000000000000
CCc1cncc(C)n1,00000371C06300000000000000000000000000000000000000002C0000000000000000018000001C00000000000808C116042E8012081000A00114674400008024311220005000387008006040408100140000000000C040000000000000000000000000000000000000000000000000000000
CCCCCC(O)CC1=CC=CO1,00000371E0703000000000000000000000000000000120000000000000000000000000018000001A00000800000814A090023204800006408800A85280000208002420000888010608C80C363684351A825920A5E01108A98788C8A08000000000000000000000000000000000000000000000
Cc1csc(n1)C(C)C,00000371C0620000400000000000000000000000000160000000000000000000000000018000001C04000000000D08855600A28112081008A4010462440000F0A0410A38000014302000000000200100040000000000A000000000000000000000000000000000000000000000000000000000
c1cc(c(cc1O)O)C(=O)O,0000037180603800000000000000000000000000000000000000300000000000000000010000001A00000800000C04809800300E80000200880220D208000200002420000888010608C808273682151280714025E01508998788EC24CE20000008000800004000001000100000000000000000
CCC(C(=O)C)S,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A0400000000080484C0008200000000040800801000000000000000000000010000000000120000000000000000000000000000000000000000000000000000000000000000000000000000
O=CCCCCCCC(C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020200000000000800081080000000000000000000010000000000120000000000000000000000010888C08C00000000000000000000000000000000000000000000
CCOC(c1ccccc1)OC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00B09803320880000400800220420000020000200000088800000888182622803118A2300024C0010CA80780C0200E00000000000000000000000000000000000000000000
CCOC(C)OC/C=C(\C)/CCC=C(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000C00B080030208000004008002204200000000002000000008000000081004020021002210000080000C20020000000000000000000000000000000000000000000000000000
OC[C@H]1CC[C@H]2C[C@@H]1C2(C)C,00000371E0702000000000000000000000000000600000000000306000000000000000000000001A00000800000F00A0800202000000020000000000000000000000000000000000000000100200000000400004000000000180C0F00F80000000000000008000040000200000000000000000
O=Cc1ccc(c(c1)O)O,0000037180603000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023006800002008802285280000200002420000888010688C809263282151280710124C0110999878ACC10CE20000100000040004000020000008000000000000000
Cc1cccc(c1S)C,00000371C0700000400000000000000000000000000000000000300000000000000000010000001804000000000C008058003201800000048002204200000200002000000888100000880820228011108020002080000888070080400E00000200000400000000040000080000000000000000
CC1=CC[C@H](CC1)C(=C)C,00000371E0700000000000000000000000000000000000000000200000000000000000000000001800000000000D008000000200000000008002204200000000002000000008000000080000020001000000000080000800030080000E00000000000000000000000000000000000000000000
COC(=O)OC1CCC=CCCC1,00000371E0703000000000000000000000000000000000000000000000000000100000000000001A00000000000814A080020208000004008800204208000000002000000808000000081000020001002000000480000C00038080800000000000000000000000000000000000000000000000
Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O,00000371E07A30000000000000000000000000006000000000003C60C1000000160000F10000001E00000800000F6CC198043006830002008002204200000200002020000888000E08880A262282911384700024C011989807B0E0F40FA000010000100000D000068000342000000000000000
C/C=C/C=C/C(=O)OC(C)C,00000371C0703000000000000000000000000000000000000000000000000000000000000000001A00000000000814A08002020800000400880020D2080000000000000008080000004008040000210002100000000000A1800000000000000000000000000000000000000000000000000000
CC/C=C/C/C=C/CCOC(=O)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000808000000080000000001000200000040000800020000000000000000000000000000000000000000000000000000
CC(=O)OC(C(CC1C(C)CCCC1(C)C)C)C,00000371E0783000000000000000000000000000000000000000300000000000000000000000001A00000000000F14A0800202080000040008000090080000000000000000000000000000000200000002000004000000000180C0F00F80000000000000000000040000200000000000000000
CC(=O)OC(C=CC1C(=CCCC1(C)C)C)C,00000371E0703000000000000000000000000000000000000000200000000000000000000000001A00000000000F14A08002020800000400880220D208000000002000000808000000080004020021000210000080000820030080000F80000000000000000000000000000000000000000000
C=CC(C(C)CC=C(C)C)OC(=O)CC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D14A08002020800000400880220D208000000002000000808010000080004120021000200000480000820020000000A00000000000000000000000000000000000000000000
[O-2].[Ca+2],00000371000020000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CCOC(=O)OCC,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000000A080020208000004000800000008000000000000000000000000001000000000002000000000000400000000000000000000000000000000000000000000000000000000
